File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/FilterPipelineTask.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StopWordFilters.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmerFactory.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManagerMBean.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/triggers/TriggerExecutor.java,Java,cassandra,6,0.166666667,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/io/util/DataOutputBuffer.java,Java,cassandra,4,0.25,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/config/YamlConfigurationLoader.java,Java,cassandra,6,0.166666667,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/streaming/compress/CompressedInputStream.java,Java,cassandra,5,0.2,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/security/CipherFactory.java,Java,cassandra,5,0.2,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/logging/LoggingSupport.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/logging/LogbackLoggingSupport.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/logging/NoOpFallbackLoggingSupport.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/WrappedRunnable.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/concurrent/RefCounted.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/concurrent/WrappedSharedCloseable.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/ChecksumType.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/hadoop/cql3/CqlInputFormat.java,Java,cassandra,8,0.166666667,0.333333333,1,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/thrift/SSLTransportFactory.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/thrift/ITransportFactory.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/tools/RepairRunner.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/repair/RepairRunnable.java,Java,cassandra,2,1,0,2,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogSegmentManager.java,Java,cassandra,3,0.333333333,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/lifecycle/LogTransaction.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/compaction/CompactionTask.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/db/compaction/CompactionManager.java,Java,cassandra,52,0.117647059,0.529411765,4,18
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cache/ChunkCache.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/generate/DistributionQuantized.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/StressServer.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/Operation.java,Java,cassandra,6,0.166666667,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/Stress.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/util/JavaDriverClient.java,Java,cassandra,1,1,0,1,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/util/JmxCollector.java,Java,cassandra,2,1,0,2,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/SchemaQuery.java,Java,cassandra,4,0.5,0,2,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/SchemaInsert.java,Java,cassandra,6,0.666666667,0,4,0
/home/pavan/Downloads/cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/TokenRangeQuery.java,Java,cassandra,4,0.5,0,2,0
