File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
cassandra/src/java/org/apache/cassandra/db/marshal/UserType.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/SetType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/MapType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/marshal/CompositeType.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/tools/stress/src/org/apache/cassandra/io/sstable/StressCQLSSTableWriter.java,Java,Cassandra,26,0,0.857142857,0,12
cassandra/src/java/org/apache/cassandra/auth/jmx/AuthorizationProxy.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/lifecycle/LogAwareFileLister.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/gms/FailureDetector.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/gms/FailureDetectorMBean.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/SystemKeyspace.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/compaction/CompactionHistoryTabularData.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java,Java,Cassandra,9,0,0.8,0,4
cassandra/src/java/org/apache/cassandra/transport/CBUtil.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/ByteBufferUtil.java,Java,Cassandra,17,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/Throwables.java,Java,Cassandra,6,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/PasswordAuthenticator.java,Java,Cassandra,7,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IAuthenticator.java,Java,Cassandra,4,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/AllowAllAuthenticator.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/ByteOrderedPartitioner.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/OrderPreservingPartitioner.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/Murmur3Partitioner.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/RandomPartitioner.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/Token.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/dht/BootStrapper.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/MigrationManager.java,Java,Cassandra,22,0,0,0,0
cassandra/src/java/org/apache/cassandra/index/sasi/conf/IndexMode.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/schema/SchemaKeyspace.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/schema/CompressionParams.java,Java,Cassandra,9,0,0,0,0
cassandra/src/java/org/apache/cassandra/schema/IndexMetadata.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/io/compress/LZ4Compressor.java,Java,Cassandra,6,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IInternodeAuthenticator.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/AllowAllInternodeAuthenticator.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/CFMetaData.java,Java,Cassandra,8,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/DatabaseDescriptor.java,Java,Cassandra,9,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/ConfigurationLoader.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/TableAttributes.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/net/MessagingService.java,Java,Cassandra,8,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/SSTableExport.java,Java,Cassandra,2,0,0,0,0
