Kind,Project,Name,File Path,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/IResource.java,cassandra/src/java/org/apache/cassandra/auth/IResource.java,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,5,5,0,0,0,68,6,10,8,0,52,7,8,8,0,0,0,0,0,0,5.2,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/IRoleManager.java,cassandra/src/java/org/apache/cassandra/auth/IRoleManager.java,1,1,1,1,0,0,0,0,2,0,0,2,16,18,4,18,16,0,0,2,211,20,33,29,0,158,22,24,24,0,1,1,1,1,0,4.79,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/JMXResource.java,cassandra/src/java/org/apache/cassandra/auth/JMXResource.java,1,1,1,1,7,0,5,1,2,3,3,16,14,13,4,16,0,2,0,14,183,25,123,43,49,35,44,70,33,41,4,4,4,4,1,0.28,28,28,30,23
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/PasswordAuthenticator.java,cassandra/src/java/org/apache/cassandra/auth/PasswordAuthenticator.java,1,1,2,1,10,0,8,1,4,2,6,19,20,17,6,19,0,7,1,11,304,43,209,75,96,52,92,131,73,67,7,7,9,1,3,0.25,36,36,38,19
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/Permission.java,cassandra/src/java/org/apache/cassandra/auth/Permission.java,1,1,1,1,0,0,0,0,1,0,2,2,0,2,10,2,0,0,0,2,69,9,23,21,2,42,8,8,8,2,1,1,1,1,0,1.83,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/PermissionDetails.java,cassandra/src/java/org/apache/cassandra/auth/PermissionDetails.java,1,1,1,1,7,0,7,0,1,0,0,5,5,5,3,5,0,0,0,5,79,9,49,17,21,21,16,24,13,11,3,3,5,3,1,0.43,7,7,9,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/PermissionsCache.java,cassandra/src/java/org/apache/cassandra/auth/PermissionsCache.java,1,1,1,1,4,0,4,0,1,0,0,4,4,2,0,2,0,0,0,2,44,4,23,7,10,17,6,9,7,2,1,1,1,1,0,0.74,4,4,4,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/PermissionsCacheMBean.java,cassandra/src/java/org/apache/cassandra/auth/PermissionsCacheMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1,4,2,0,21,1,2,2,0,0,0,0,0,0,5.25,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/Resources.java,cassandra/src/java/org/apache/cassandra/auth/Resources.java,3,3,3,3,17,0,12,4,1,3,2,3,3,0,0,3,0,0,0,3,86,6,50,15,27,30,21,34,13,23,5,5,5,5,2,0.6,11,11,11,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/RoleOptions.java,cassandra/src/java/org/apache/cassandra/auth/RoleOptions.java,2,1,2,1,12,0,7,4,1,0,0,9,9,9,1,9,0,0,0,9,153,14,79,20,36,60,25,43,20,24,10,7,10,1,3,0.76,19,16,19,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/RoleResource.java,cassandra/src/java/org/apache/cassandra/auth/RoleResource.java,1,1,1,1,6,0,4,1,2,3,4,17,15,14,4,17,0,2,0,15,184,29,104,37,41,51,37,60,31,33,3,3,4,3,1,0.49,26,26,28,19
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/Roles.java,cassandra/src/java/org/apache/cassandra/auth/Roles.java,2,2,2,2,17,0,10,7,1,2,2,2,2,0,0,2,0,0,0,2,71,7,32,13,12,32,15,22,14,11,4,4,4,4,3,1,5,5,5,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/RolesCache.java,cassandra/src/java/org/apache/cassandra/auth/RolesCache.java,1,1,1,1,4,0,4,0,1,0,0,4,4,2,0,2,0,0,0,2,43,4,22,6,10,17,5,8,6,2,1,1,1,1,0,0.77,4,4,4,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/RolesCacheMBean.java,cassandra/src/java/org/apache/cassandra/auth/RolesCacheMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1,4,2,0,21,1,2,2,0,0,0,0,0,0,5.25,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/jmx/AuthenticationProxy.java,cassandra/src/java/org/apache/cassandra/auth/jmx/AuthenticationProxy.java,3,3,3,1,17,0,11,6,2,0,1,5,5,4,3,4,0,1,0,3,157,13,73,25,31,71,35,50,26,28,6,6,6,1,2,0.97,16,16,16,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/auth/jmx/AuthorizationProxy.java,cassandra/src/java/org/apache/cassandra/auth/jmx/AuthorizationProxy.java,2,2,3,1,17,1,9,6,2,2,4,20,20,10,6,12,1,9,1,1,494,50,235,61,144,211,90,131,58,87,13,9,13,8,3,0.9,58,47,62,39
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/Batch.java,cassandra/src/java/org/apache/cassandra/batchlog/Batch.java,1,1,1,1,10,1,8,1,2,4,1,9,9,5,4,9,0,3,0,6,155,26,96,37,40,35,55,72,41,40,2,2,2,1,1,0.36,14,14,14,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/BatchRemoveVerbHandler.java,cassandra/src/java/org/apache/cassandra/batchlog/BatchRemoveVerbHandler.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,31,3,11,6,1,17,5,7,6,1,1,1,1,1,0,1.55,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/BatchStoreVerbHandler.java,cassandra/src/java/org/apache/cassandra/batchlog/BatchStoreVerbHandler.java,1,1,1,1,5,0,5,0,1,0,0,1,1,1,0,1,0,0,0,1,32,2,13,7,2,17,7,9,7,2,1,1,1,1,0,1.31,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManager.java,cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManager.java,2,2,2,1,12,1,10,1,4,8,6,33,33,25,11,33,4,9,4,16,592,80,451,167,204,67,220,306,169,179,9,9,9,4,3,0.15,72,72,74,40
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManagerMBean.java,cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManagerMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,0,0,0,3,38,3,7,5,0,28,4,5,5,0,0,0,0,0,0,4,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/batchlog/LegacyBatchlogMigrator.java,cassandra/src/java/org/apache/cassandra/batchlog/LegacyBatchlogMigrator.java,2,2,2,1,11,1,10,0,1,10,1,12,12,1,0,11,2,4,0,5,199,27,153,59,74,19,67,94,56,53,6,6,6,1,2,0.12,25,25,26,12
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,2,2,2,1,15,1,14,0,8,1,4,21,25,24,8,25,4,2,1,18,445,59,343,103,178,47,153,210,107,136,14,14,18,7,6,0.14,55,55,62,35
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/CacheKey.java,cassandra/src/java/org/apache/cassandra/cache/CacheKey.java,1,1,1,1,4,0,4,0,1,0,0,1,1,1,1,1,0,0,0,1,30,3,10,5,1,17,4,6,5,1,1,1,1,1,0,1.7,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/CacheProvider.java,cassandra/src/java/org/apache/cassandra/cache/CacheProvider.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,23,1,5,3,0,17,2,3,3,0,0,0,0,0,0,3.4,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/CacheSize.java,cassandra/src/java/org/apache/cassandra/cache/CacheSize.java,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,4,0,0,0,34,6,8,6,0,20,5,6,6,0,0,0,0,0,0,2.5,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/ChunkCache.java,cassandra/src/java/org/apache/cassandra/cache/ChunkCache.java,1,1,1,1,5,0,5,0,4,1,5,34,34,30,10,31,1,0,0,30,322,46,249,93,92,28,98,141,74,72,3,3,5,3,2,0.11,43,43,45,38
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCache.java,cassandra/src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCache.java,1,1,1,1,5,0,4,0,2,2,1,18,18,16,1,18,0,1,0,17,133,21,90,27,28,22,27,46,27,21,1,1,1,1,0,0.24,18,18,18,18
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/CounterCacheKey.java,cassandra/src/java/org/apache/cassandra/cache/CounterCacheKey.java,1,1,2,1,7,0,7,0,1,2,1,7,7,5,2,7,0,1,0,6,98,14,67,25,30,17,32,45,24,24,5,5,5,3,2,0.25,13,13,15,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/ICache.java,cassandra/src/java/org/apache/cassandra/cache/ICache.java,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,9,0,0,0,9,46,10,14,12,0,22,11,12,12,0,0,0,0,0,0,1.57,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/IMeasurableMemory.java,cassandra/src/java/org/apache/cassandra/cache/IMeasurableMemory.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,32,2,5,3,0,25,2,3,3,0,0,0,0,0,0,5,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/IRowCacheEntry.java,cassandra/src/java/org/apache/cassandra/cache/IRowCacheEntry.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,1,4,2,0,17,1,2,2,0,0,0,0,0,0,4.25,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/InstrumentingCache.java,cassandra/src/java/org/apache/cassandra/cache/InstrumentingCache.java,1,1,1,1,4,0,4,0,1,0,0,16,16,16,3,16,0,0,0,16,120,20,80,24,23,20,28,46,24,23,2,2,2,1,1,0.25,17,17,17,16
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/KeyCacheKey.java,cassandra/src/java/org/apache/cassandra/cache/KeyCacheKey.java,1,1,2,1,6,0,5,0,1,0,1,5,5,5,2,5,0,0,0,5,76,13,44,20,15,19,24,32,18,16,3,3,6,3,1,0.43,7,7,10,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/NopCacheProvider.java,cassandra/src/java/org/apache/cassandra/cache/NopCacheProvider.java,1,1,1,1,3,0,3,0,2,0,0,14,14,14,0,14,0,0,0,14,93,15,61,19,10,17,13,29,19,10,1,1,1,1,0,0.28,14,14,14,14
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/OHCProvider.java,cassandra/src/java/org/apache/cassandra/cache/OHCProvider.java,1,1,1,1,7,0,7,0,4,0,2,21,21,21,1,21,0,0,0,21,220,25,178,55,69,18,65,97,52,54,3,3,3,3,2,0.1,28,28,28,23
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/RefCountedMemory.java,cassandra/src/java/org/apache/cassandra/cache/RefCountedMemory.java,1,1,1,1,6,0,5,0,1,0,1,6,6,6,1,6,0,0,0,6,73,9,42,14,16,22,15,26,14,15,4,4,4,4,2,0.52,10,10,10,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/RowCacheKey.java,cassandra/src/java/org/apache/cassandra/cache/RowCacheKey.java,1,1,1,1,5,0,5,0,1,0,1,7,7,7,1,7,0,0,0,7,81,13,51,22,16,17,24,34,19,17,3,3,5,3,1,0.33,10,10,12,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/RowCacheSentinel.java,cassandra/src/java/org/apache/cassandra/cache/RowCacheSentinel.java,1,1,1,1,4,0,4,0,1,0,1,4,4,4,1,4,1,0,0,3,57,9,28,13,7,20,11,17,11,7,2,2,2,1,1,0.71,5,5,5,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/SerializingCache.java,cassandra/src/java/org/apache/cassandra/cache/SerializingCache.java,1,1,1,1,10,0,9,0,3,2,2,21,21,19,2,21,0,3,0,18,286,40,222,57,101,29,85,127,53,84,7,7,7,5,1,0.13,40,40,40,27
File,Cassandra,cassandra/src/java/org/apache/cassandra/cache/SerializingCacheProvider.java,cassandra/src/java/org/apache/cassandra/cache/SerializingCacheProvider.java,1,1,1,1,7,0,7,0,2,0,0,4,4,4,0,4,0,0,0,4,69,7,44,17,18,19,21,30,17,15,2,2,2,1,1,0.43,7,7,7,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/client/RingCache.java,cassandra/src/java/org/apache/cassandra/client/RingCache.java,2,2,2,1,12,0,11,0,1,0,1,5,5,5,3,5,0,0,0,5,121,14,83,36,31,25,41,56,38,26,7,7,7,3,4,0.3,13,13,13,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/AbstractLocalAwareExecutorService.java,cassandra/src/java/org/apache/cassandra/concurrent/AbstractLocalAwareExecutorService.java,1,1,1,1,6,0,6,0,3,0,1,24,26,26,4,26,0,1,5,20,236,32,186,54,69,18,74,114,54,62,4,4,4,4,2,0.1,36,36,36,30
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java,1,1,1,1,6,0,6,0,3,0,2,9,9,9,1,9,0,0,0,9,127,16,79,23,27,32,27,42,20,24,4,4,4,1,2,0.41,13,13,13,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,1,1,1,1,8,0,6,2,3,7,2,25,25,18,1,25,0,2,8,15,309,32,186,43,73,91,53,93,38,59,5,5,6,5,3,0.49,42,42,48,32
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocal.java,cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocal.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,2,0,0,0,43,5,9,7,1,29,6,7,7,0,0,0,0,0,0,3.22,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocals.java,cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocals.java,1,1,2,1,8,0,6,2,1,3,2,4,4,1,2,4,0,1,0,3,84,10,43,20,18,31,22,28,19,12,3,3,3,1,1,0.72,7,7,8,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/InfiniteLoopExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/InfiniteLoopExecutor.java,1,1,1,1,8,0,8,0,2,0,1,5,6,6,3,6,1,1,0,4,84,11,56,16,20,17,22,32,16,17,5,5,5,5,3,0.3,9,9,9,9
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutor.java,1,1,1,1,9,0,9,0,1,0,0,1,1,1,0,1,0,0,0,1,36,4,15,10,1,17,4,6,5,1,1,1,1,1,0,1.13,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutorMBean.java,cassandra/src/java/org/apache/cassandra/concurrent/JMXConfigurableThreadPoolExecutorMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,25,2,6,4,0,17,3,4,4,0,0,0,0,0,0,2.83,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java,1,1,1,1,5,0,5,0,1,0,0,19,19,19,2,19,0,1,3,15,173,28,118,45,29,27,36,58,29,29,2,2,2,1,1,0.23,21,21,21,19
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java,cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,0,0,0,4,42,5,8,6,0,29,5,6,6,0,0,0,0,0,0,3.63,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/LocalAwareExecutorService.java,cassandra/src/java/org/apache/cassandra/concurrent/LocalAwareExecutorService.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,34,4,7,5,0,23,4,5,5,0,0,0,0,0,0,3.29,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java,cassandra/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java,1,1,1,1,6,0,6,0,1,7,2,12,12,4,5,11,0,0,0,11,123,17,79,30,29,27,36,50,29,26,2,2,2,1,1,0.34,14,14,14,12
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/SEPExecutor.java,cassandra/src/java/org/apache/cassandra/concurrent/SEPExecutor.java,2,2,2,1,9,0,8,0,1,5,0,21,21,16,11,21,5,5,2,9,288,35,206,56,96,48,86,131,56,91,7,7,9,4,3,0.23,44,44,52,31
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/SEPWorker.java,cassandra/src/java/org/apache/cassandra/concurrent/SEPWorker.java,2,2,3,1,14,0,11,2,2,0,7,19,19,19,6,19,9,9,0,1,400,45,243,53,133,112,106,162,55,120,16,16,17,8,4,0.46,53,53,61,34
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/ScheduledExecutors.java,cassandra/src/java/org/apache/cassandra/concurrent/ScheduledExecutors.java,1,1,1,1,4,0,4,0,1,1,4,1,1,0,0,1,0,0,0,1,58,8,18,13,5,32,11,13,12,5,1,1,1,1,0,1.78,1,1,1,1
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/SharedExecutorPool.java,cassandra/src/java/org/apache/cassandra/concurrent/SharedExecutorPool.java,2,2,2,1,9,0,7,1,1,0,1,6,6,6,8,6,2,1,0,3,146,19,68,33,33,59,39,56,35,32,4,4,5,3,2,0.87,14,14,16,8
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/Stage.java,cassandra/src/java/org/apache/cassandra/concurrent/Stage.java,3,1,3,1,7,0,7,0,2,1,0,6,4,5,12,6,0,0,0,6,83,6,60,21,25,17,13,20,11,9,13,2,13,1,1,0.28,19,8,19,6
File,Cassandra,cassandra/src/java/org/apache/cassandra/concurrent/StageManager.java,cassandra/src/java/org/apache/cassandra/concurrent/StageManager.java,1,1,1,1,6,0,6,0,3,6,3,10,10,4,0,10,0,3,0,7,144,18,93,28,40,34,37,51,27,27,2,2,2,1,1,0.37,11,11,11,10
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/CFMetaData.java,cassandra/src/java/org/apache/cassandra/config/CFMetaData.java,1,1,2,1,9,0,8,0,6,20,3,133,131,111,55,131,0,6,1,124,1623,239,1224,310,650,168,477,722,301,476,15,15,19,5,3,0.14,241,237,282,153
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/ColumnDefinition.java,cassandra/src/java/org/apache/cassandra/config/ColumnDefinition.java,1,1,1,1,6,0,5,0,8,16,2,71,70,55,16,71,0,6,0,65,657,101,463,133,187,96,156,259,114,152,7,7,9,5,2,0.21,118,118,133,88
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/Config.java,cassandra/src/java/org/apache/cassandra/config/Config.java,1,1,1,1,2,0,1,0,11,5,7,23,5,18,210,23,0,0,0,23,518,91,312,256,172,118,219,239,222,27,5,5,5,4,2,0.38,27,27,27,26
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/ConfigurationLoader.java,cassandra/src/java/org/apache/cassandra/config/ConfigurationLoader.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,31,2,6,4,0,23,3,4,4,0,0,0,0,0,0,3.83,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/DatabaseDescriptor.java,cassandra/src/java/org/apache/cassandra/config/DatabaseDescriptor.java,1,1,1,1,7,0,6,0,2,305,37,306,306,1,0,306,0,8,0,298,2595,421,2055,437,818,125,646,1122,425,724,99,98,105,5,3,0.06,494,492,515,324
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/EncryptionOptions.java,cassandra/src/java/org/apache/cassandra/config/EncryptionOptions.java,1,1,1,1,0,0,0,0,4,0,0,2,0,2,17,2,0,0,0,2,49,4,28,20,13,17,15,19,19,1,1,1,1,1,0,0.61,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/ParameterizedClass.java,cassandra/src/java/org/apache/cassandra/config/ParameterizedClass.java,1,1,1,1,4,0,4,0,1,0,2,5,5,5,2,5,0,0,0,5,62,9,36,17,9,17,14,20,14,6,2,2,2,1,0,0.47,7,7,9,5
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/ReadRepairDecision.java,cassandra/src/java/org/apache/cassandra/config/ReadRepairDecision.java,1,1,1,1,0,0,0,0,1,0,0,2,0,2,3,2,0,0,0,2,23,1,5,3,0,17,2,2,2,0,1,1,1,1,0,3.4,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/RequestSchedulerOptions.java,cassandra/src/java/org/apache/cassandra/config/RequestSchedulerOptions.java,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,33,3,10,8,4,20,7,8,8,0,0,0,0,0,0,2,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/Schema.java,cassandra/src/java/org/apache/cassandra/config/Schema.java,1,1,1,1,9,0,5,2,1,1,2,79,79,62,5,63,0,3,0,60,855,126,478,143,253,251,235,323,145,227,7,7,7,6,2,0.53,109,109,113,86
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/SchemaConstants.java,cassandra/src/java/org/apache/cassandra/config/SchemaConstants.java,1,1,1,1,7,0,4,3,1,2,9,2,2,0,0,2,0,0,0,2,82,11,39,21,14,32,19,23,18,7,1,1,1,1,0,0.82,2,2,2,2
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/TransparentDataEncryptionOptions.java,cassandra/src/java/org/apache/cassandra/config/TransparentDataEncryptionOptions.java,1,1,1,1,4,0,4,0,1,0,0,8,8,8,6,8,0,0,0,8,76,11,47,19,15,18,19,28,18,10,1,1,2,1,0,0.38,8,8,10,8
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/ViewDefinition.java,cassandra/src/java/org/apache/cassandra/config/ViewDefinition.java,1,1,1,1,10,0,8,1,1,1,0,11,11,9,8,10,0,1,0,9,166,19,115,42,55,32,49,63,38,31,3,3,8,3,1,0.28,14,14,19,13
File,Cassandra,cassandra/src/java/org/apache/cassandra/config/YamlConfigurationLoader.java,cassandra/src/java/org/apache/cassandra/config/YamlConfigurationLoader.java,1,1,1,1,11,0,10,0,4,1,3,15,15,14,2,15,1,2,4,8,243,33,183,64,74,28,77,106,61,57,5,5,5,1,3,0.15,27,27,28,15
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/AbstractConditions.java,cassandra/src/java/org/apache/cassandra/cql3/AbstractConditions.java,1,1,1,1,3,0,3,0,1,0,0,7,7,7,0,7,0,0,0,7,64,9,34,12,6,21,10,18,12,6,1,1,1,1,0,0.62,7,7,7,7
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/AbstractMarker.java,cassandra/src/java/org/apache/cassandra/cql3/AbstractMarker.java,1,1,1,1,5,0,5,0,4,1,0,17,17,16,4,17,0,1,1,15,167,23,114,37,30,30,34,58,33,26,6,4,6,6,2,0.26,22,20,22,22
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/AssignmentTestable.java,cassandra/src/java/org/apache/cassandra/cql3/AssignmentTestable.java,1,1,1,1,5,0,5,0,2,1,0,5,4,5,3,6,0,0,0,6,72,8,36,11,13,28,13,22,11,12,5,5,5,4,2,0.78,9,9,9,8
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/Attributes.java,cassandra/src/java/org/apache/cassandra/cql3/Attributes.java,2,2,2,1,9,1,8,0,2,1,1,11,11,10,4,11,0,3,0,8,172,28,117,35,52,28,51,79,35,49,8,8,9,5,1,0.24,28,28,29,17
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/BatchQueryOptions.java,cassandra/src/java/org/apache/cassandra/cql3/BatchQueryOptions.java,1,1,1,1,5,0,5,0,4,2,1,15,16,14,3,16,0,3,1,12,139,21,101,32,28,17,35,56,33,25,2,2,2,1,1,0.17,17,17,17,15
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/CFName.java,cassandra/src/java/org/apache/cassandra/cql3/CFName.java,1,1,1,1,4,0,4,0,1,0,0,3,3,3,1,3,0,0,0,3,39,4,18,7,3,17,5,9,6,3,1,1,1,1,0,0.94,3,3,3,3
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/CQL3Type.java,cassandra/src/java/org/apache/cassandra/cql3/CQL3Type.java,1,1,1,1,7,0,6,0,11,10,1,88,90,81,35,91,2,10,0,79,862,136,684,204,291,42,266,418,173,272,11,9,17,5,2,0.06,154,146,164,96
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/CQLFragmentParser.java,cassandra/src/java/org/apache/cassandra/cql3/CQLFragmentParser.java,2,2,2,2,21,2,16,3,2,2,0,2,3,1,0,3,1,0,0,2,84,10,47,19,20,27,21,26,18,14,3,3,3,3,1,0.57,4,4,4,4
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/CQLStatement.java,cassandra/src/java/org/apache/cassandra/cql3/CQLStatement.java,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,6,0,0,0,6,70,7,15,13,0,48,12,13,13,0,0,0,0,0,0,3.2,0,0,0,0
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/ColumnCondition.java,cassandra/src/java/org/apache/cassandra/cql3/ColumnCondition.java,3,3,3,2,14,0,13,0,13,29,0,62,63,34,30,63,5,19,3,36,1124,133,916,198,483,79,362,580,217,412,18,18,19,12,4,0.09,218,208,245,135
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/ColumnConditions.java,cassandra/src/java/org/apache/cassandra/cql3/ColumnConditions.java,1,1,1,1,6,0,4,1,2,1,0,15,15,11,4,12,0,2,0,10,170,18,96,37,30,56,35,54,30,26,4,4,4,1,2,0.58,20,20,21,15
File,Cassandra,cassandra/src/java/org/apache/cassandra/cql3/ColumnIdentifier.java,cassandra/src/java/org/apache/cassandra/cql3/ColumnIdentifier.java,1,1,1,1,6,0,6,0,2,5,5,21,21,16,6,21,1,2,0,18,235,35,169,66,72,31,79,111,60,64,3,3,5,3,1,0.18,34,34,38,27
