File Path,Language,Project,Avg Max Depth,Avg Depth,Avg Try SLOC,Avg Try LOC,Try SLOC,Try LOC,# Handled with Nested Try,# Handled with Log,# Handled with Abort,# Handled with Default,# Handled with Method,# Handled with Throw with New,# Handled with Throw Wrap,# Handled with Return,# Handled with Continue,# Handled with Empty,# Handled with ToDo,# Handled with Throw without New,% Handled with Nested Try,% Handled with Log,% Handled with Abort,% Handled with Default,% Handled with Method,% Handled with Throw with New,% Handled with Throw Wrap,% Handled with Return,% Handled with Continue,% Handled with Empty,% Handled with ToDo,% Handled with Throw without New,# Possible Exceptions,# Propagated and Potentially Recoverable,% Doc in Comment,% External Doc,# Propagated,Avg # Declaring Methods,Avg # Invoked Method,% Subsumption,% Specific,% Throw Statement,% Method Declaration,Sum of Num Distinct Methods,Num Distinct Methods,# Try in Conditional,# Try in Declaration,# Try in EH Feature,# Try in Loop,# Try in Other,# Try,% Try in Conditional,% Try in Declaration,% Try in EH Feature,% Try in Loop,% Try in Other,% Propagated and Potentially Recoverable,% Propagated,Avg Exc Type Prevalence
jmeter/src/core/src/main/java/org/apache/jmeter/save/converters/ConversionHelp.java,Java,Jmeter,4,1.066666667,17,23,68,92,0,0.75,0,0,1,0,0,1,0,0,0,1,0.309160562,0,0.232302639,0,0,0.225663611,0,0,0.897220259,0,0,0,0.666666667,1,0.039936102,0.839895013,0,1.3,1.2,0,0.113764495,0.113764495,0.113764495,88,22,0,1,0,0,0,1,0,1,0,0,0,0,0,2702
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/backend/graphite/TextGraphiteMetricsSender.java,Java,Jmeter,1,0.266666667,1,7,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0.023523086,0,0,0,0,0.225663611,0,0,0,0,0,0,0.333333333,1,0,0.052493438,1,1.333333333,1.333333333,0.104392917,0.116681533,0.116681533,0.116681533,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,157
jmeter/src/core/src/main/java/org/apache/jmeter/engine/PreCompiler.java,Java,Jmeter,2,0.533333333,1,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0.010081323,0,0,0,0,0.225663611,0,0,0,0,0,0,0.666666667,1,0.079872204,0.052493438,0,1,1,0,0.08751115,0.08751115,0.08751115,4,4,0,1,0,1,0,2,0,0.5,0,0.5,0,0,0.1,1429.5
jmeter/src/components/src/main/java/org/apache/jmeter/assertions/BSFAssertion.java,Java,Jmeter,0.5,0.133333333,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.666666667,0,0,0,3,1,0,0.313178751,0.08751115,0.08751115,0.08751115,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0.875,923.5666667
jmeter/src/components/src/main/java/org/apache/jmeter/modifiers/BSFPreProcessor.java,Java,Jmeter,0.5,0.133333333,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0.006720882,0,0,0,0,0,0,0,0,0,2.297530722,0,0.666666667,0,0,0,3,1.238095238,1.19047619,0.313178751,0.108347138,0.108347138,0.108347138,3,3,1,3,0,0,0,4,0.25,0.75,0,0,0,0,0.571428571,226
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/BSFListener.java,Java,Jmeter,0.5,0.133333333,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.666666667,0,0,0,3,1.25,1.25,0.313178751,0.109388938,0.109388938,0.109388938,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,246.7678571
jmeter/src/components/src/main/java/org/apache/jmeter/extractor/BSFPostProcessor.java,Java,Jmeter,0.5,0.133333333,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,3,1,1,0.313178751,0.08751115,0.08751115,0.08751115,1,1,7,1,0,0,0,8,0.875,0.125,0,0,0,0,0.5625,157
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/parser/URLCollection.java,Java,Jmeter,2,0.533333333,1,2,2,4,0,1,0,0,1,0,0,1,0,0,0,1,0.013441764,0,0.309736852,0,0,0.225663611,0,0,0.897220259,0,0,0,0.333333333,0,0.039936102,0,0,1,1,0,0.08751115,0.08751115,0.08751115,4,2,0,1,0,0,0,1,0,1,0,0,0,0.333333333,0.75,566.2
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/control/AuthManager.java,Java,Jmeter,1,0.266666667,2,4,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0.013441764,0,0,0,0,0,0,0,0,0,2.297530722,0,0.666666667,0,0,0,0,1,1,0,0.08751115,0.08751115,0.08751115,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0.75,2702
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/sampler/HTTPSamplerProxy.java,Java,Jmeter,1,0.266666667,2,4,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0.013441764,0,0,0,0,0,0,0,0,0,2.297530722,0,0.333333333,0,0,0,1,1,1,0.104392917,0.08751115,0.08751115,0.08751115,1,1,2,1,0,0,0,3,0.666666667,0.333333333,0,0,0,0,0.775,94
jmeter/src/core/src/main/java/org/apache/jmeter/save/converters/TestElementPropertyConverter.java,Java,Jmeter,1,0.266666667,3,4,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0.013441764,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.333333333,0,0,0,1,1,1,0.104392917,0.08751115,0.08751115,0.08751115,2,2,1,0,0,1,0,2,0.5,0,0,0.5,0,0,0.775,967.51
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RenderAsCssJQuery.java,Java,Jmeter,1,0.266666667,1,2,5,10,0,0,0,0,1,1,1,0,0,0,0,0,0.033604409,0,0,0,0,0.225663611,0.258984966,0.244335632,0,0,0,0,0.333333333,0,0,0,1,1,0.962962963,0.104392917,0.08751115,0.08751115,0.08751115,7,1.4,1,0,0,0,0,1,1,0,0,0,0,0,0.775,495.0666667
jmeter/src/components/src/main/java/org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,Java,Jmeter,3,0.8,2,3,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0.010081323,0,0,0,0,0,0,0,0.897220259,0,0,0,0.333333333,0,0,0,1,1,1,0.104392917,0.08751115,0.08751115,0.08751115,2,2,0,2,0,0,0,2,0,1,0,0,0,0,0.775,251
jmeter/src/protocol/jms/src/main/java/org/apache/jmeter/protocol/jms/sampler/FixedQueueExecutor.java,Java,Jmeter,0,0,3.75,4.5,15,18,0,0,0,0,0.75,0,0,0.25,0,0,0,1,0.060487936,0,0,0,0,0.169247709,0,0,0.224305065,0,0,0,0.666666667,0,0,0.052493438,0,1,1,0,0.08751115,0.08751115,0.08751115,6,1.5,0,2,0,0,0,2,0,1,0,0,0,0.05,0,216.9166667
jmeter/src/protocol/junit-sample/src/main/java/woolfel/DummyTestCase.java,Java,Jmeter,0,0,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,1.333333333,0,0,0,0,1.25,1.25,0,0.109388938,0.109388938,0.109388938,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0.25,14
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,Java,Jmeter,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0.010081323,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,1,0,0.08751115,0.08751115,0.08751115,3,3,1,0,0,0,0,1,1,0,0,0,0,0.066666667,0.5,321.8928571
jmeter/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/control/HttpMirrorControl.java,Java,Jmeter,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0.006720882,0,0,0,0,0,0,0,0.897220259,0,0,0,0.333333333,0,0,0,0,1.347089947,1.253439153,0,0.11788539,0.11788539,0.11788539,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0.333333333,1612
jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/ExternalSampleSorter.java,Java,Jmeter,0,0,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0.006720882,0,0,0,0,0.225663611,0,0,0.897220259,0,0,0,1.333333333,0,0,0,0,1.030303031,1.030303031,0,0.090163003,0.090163003,0.090163003,1,1,1,0,0,0,0,1,1,0,0,0,0,0.2,0.222222222,1111.677083
jmeter/src/core/src/main/java/org/apache/jmeter/util/CPSPauser.java,Java,Jmeter,0,0,1,2,3,6,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,1,0.020162645,0,0.103245617,0,0,0.075221204,0,0,0,0,0,0,0.333333333,0,0,0,0,1.5,1.5,0,0.131266725,0.131266725,0.131266725,4,1.333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,30
jmeter/src/core/src/main/java/org/apache/jmeter/threads/ThreadGroup.java,Java,Jmeter,0,0,1,2,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0.013441764,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,1,0,0,0,0,1.333333333,1.333333333,0,0.116681533,0.116681533,0.116681533,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0.277777778,430.9117647
jmeter/src/core/src/main/java/org/apache/jmeter/engine/StandardJMeterEngine.java,Java,Jmeter,0,0,1,2,2,4,0,0.5,0,0,1,0,0,0,0,0,0,1,0.013441764,0,0.154868426,0,0,0.225663611,0,0,0,0,0,0,0.333333333,0,0,0,0,1.083333333,1.083333333,0,0.094803746,0.094803746,0.094803746,2,1,2,0,0,0,0,2,1,0,0,0,0,0,0,2233.555556
calcite/linq4j/src/main/java/org/apache/calcite/linq4j/tree/ClassDeclarationFinder.java,Java,Calcite,0,0,1,2,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0.013441764,0,0.309736852,0,0,0,0,0,0,0,0,0,3.666666667,0,0,0,2.181818182,1.333333333,1.333333333,0.227766365,0.116681533,0.116681533,0.116681533,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0.75,283.3214286
calcite/core/src/main/java/org/apache/calcite/sql2rel/StandardConvertletTable.java,Java,Calcite,4.777777778,1.274074074,1.5,2.5,3,5,0,1,0,0,0.5,0,0,0,0,0,0,1,0.016802204,0,0.309736852,0,0,0.112831806,0,0,0,0,0,0,3,0,0.199680511,0,2.777777778,1,1,0.289980325,0.08751115,0.08751115,0.08751115,3,1.5,1,0,0,1,0,2,0.5,0,0,0.5,0,0,0,157
calcite/core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,Java,Calcite,14.95652174,3.988405797,9,10,18,20,0,1,0,0,0.5,0,0,0,0,0,0,1,0.067208818,0,0.309736852,0,0,0.112831806,0,0,0,0,0,0,7.666666667,0.5,0.559105431,0,0.260869565,1,1,0.027232935,0.08751115,0.08751115,0.08751115,8,4,1,5,1,1,0,8,0.125,0.625,0.125,0.125,0,0.153846154,0.375,1643.333333
calcite/core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableInterpretable.java,Java,Calcite,0.25,0.066666667,1,2,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0.013441764,0,0.309736852,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,1.5,1.333333333,1.333333333,0.156589376,0.116681533,0.116681533,0.116681533,2,1,0,4,1,2,0,7,0,0.571428571,0.142857143,0.285714286,0,0,0.2,286.75
calcite/core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableAggregate.java,Java,Calcite,1.5,0.4,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0.013441764,0,0,0,0,0.225663611,0,0,0,0,0,0,0.666666667,0,0,0,1.5,1.333333333,1.333333333,0.156589376,0.116681533,0.116681533,0.116681533,8,4,1,0,0,0,0,1,1,0,0,0,0,0,0,2038.75
calcite/core/src/main/java/org/apache/calcite/adapter/enumerable/RexImpTable.java,Java,Calcite,17.05,4.546666667,7,9,7,9,0,0,0,0,0,0,0,0,0,1,0,1,0.030243968,0,0,0,0,0,0,0,0,0,2.297530722,0,13.33333333,0,0.758785942,0,2.475,1,1,0.25837247,0.08751115,0.08751115,0.08751115,4,4,1,12,0,0,2,15,0.066666667,0.8,0,0,0.133333333,0,0.5,2702
calcite/core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableAggregateRule.java,Java,Calcite,1.5,0.4,2,3,4,6,0,1,0,0,1,0,0,0,0,0,0,1,0.020162645,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.666666667,0,0,0,1.5,1,1,0.156589376,0.08751115,0.08751115,0.08751115,4,2,0,1,0,0,0,1,0,1,0,0,0,0.041666667,0.34375,913
calcite/core/src/main/java/org/apache/calcite/schema/impl/ViewTable.java,Java,Calcite,16.88888889,4.503703704,19,20.5,38,41,0,1,0,0,1,0,0,0,0,0,0,1,0.137778076,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,3,0,0.199680511,0,1.444444444,1.133333333,1.133333333,0.150789769,0.099179303,0.099179303,0.099179303,12,6,0,5,0,0,0,5,0,1,0,0,0,0,0.354166667,1
calcite/core/src/main/java/org/apache/calcite/interpreter/JaninoRexCompiler.java,Java,Calcite,0.333333333,0.088888889,1.333333333,2.333333333,8,14,0,1,0,0,0,0,0,0.333333333,0,0,0,1,0.047046172,0,0.309736852,0,0,0,0,0,0.29907342,0,0,0,1,0,0,0,1,1.133333333,1.133333333,0.104392917,0.099179303,0.099179303,0.099179303,14,2.333333333,0,3,0,0,0,3,0,1,0,0,0,0,0.385,346
calcite/core/src/main/java/org/apache/calcite/interpreter/Bindables.java,Java,Calcite,1,0.266666667,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0.006720882,0,0,0,0,0,0,0,0,0,2.297530722,0,1.333333333,0,0.039936102,0.052493438,1.5,1.222222222,1.222222222,0.156589376,0.106958072,0.106958072,0.106958072,2,2,0,2,0,0,0,2,0,1,0,0,0,0,0,1807.5
calcite/core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,Java,Calcite,10.66666667,2.844444444,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0.010081323,0,0.309736852,0,0,0,0,0,0,0,0,0,5,0,0.239616613,0.052493438,2.333333333,1,1,0.243583473,0.08751115,0.08751115,0.08751115,2,2,0,2,0,0,0,2,0,1,0,0,0,0,0,1189.875
calcite/core/src/main/java/org/apache/calcite/plan/RelOptMaterialization.java,Java,Calcite,15.54545455,4.145454545,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0.006720882,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,3.666666667,0,0.239616613,0,2.636363636,1,1,0.275217691,0.08751115,0.08751115,0.08751115,0,0,0,4,0,0,0,4,0,1,0,0,0,0.178571428,1,454.4705882
calcite/core/src/main/java/org/apache/calcite/model/ModelHandler.java,Java,Calcite,7.028169014,1.874178404,1,3,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0.010081323,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,23.66666667,1,0.239616613,0,0.943661972,1.2,1.2,0.098511626,0.10501338,0.10501338,0.10501338,7,7,0,4,0,0,0,4,0,1,0,0,0,0,0.142857143,668
calcite/core/src/main/java/org/apache/calcite/rex/RexExecutable.java,Java,Calcite,15.46666667,4.124444444,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0.010081323,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,5,1,0.239616613,0,1.2,1,1,0.125271501,0.08751115,0.08751115,0.08751115,3,3,0,1,0,1,0,2,0,0.5,0,0.5,0,0,0.833333333,1044.401786
calcite/core/src/main/java/org/apache/calcite/rex/RexLiteral.java,Java,Calcite,8.115384615,2.164102564,8.5,9.5,34,38,0,1,0,0,0.75,0,0,0.25,0,0,0,1,0.127696754,0,0.309736852,0,0,0.169247709,0,0,0.224305065,0,0,0,8.666666667,0.5,0.079872204,0,0.692307692,1,1,0.07227202,0.08751115,0.08751115,0.08751115,20,5,0,1,0,2,0,3,0,0.333333333,0,0.666666667,0,0,0,1124.081633
calcite/elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchSchema.java,Java,Calcite,7,1.866666667,8,8,8,8,0,0,0,0,0,1,1,0,0,0,0,0,0.026883527,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,1.333333333,1,0.079872204,0,2.25,1,1,0.234884064,0.08751115,0.08751115,0.08751115,4,4,0,3,0,0,0,3,0,1,0,0,0,0,0,2702
calcite/elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchTable.java,Java,Calcite,6.666666667,1.777777778,1.666666667,3,5,9,0,1,0,0,0.333333333,0,0,0,0,0,0,1,0.030243968,0,0.309736852,0,0,0.075221204,0,0,0,0,0,0,2,1,0,0,2.5,1.75,1.75,0.260982293,0.153144513,0.153144513,0.153144513,6,2,0,5,0,1,0,6,0,0.833333333,0,0.166666667,0,0.051623377,0,562.7139975
calcite/piglet/src/main/java/org/apache/calcite/piglet/PigRelUdfConverter.java,Java,Calcite,16.375,4.366666667,5,6,5,6,0,1,0,0,1,0,0,0,0,0,0,1,0.020162645,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,5.333333333,-1,0.399361022,0,2.8125,1.125,1.125,0.293605079,0.098450044,0.098450044,0.098450044,5,5,1,4,0,0,0,5,0.2,0.8,0,0,0,0,0,2702
calcite/piglet/src/main/java/org/apache/calcite/piglet/PigRelExVisitor.java,Java,Calcite,16.88888889,4.503703704,5,6,5,6,0,1,0,0,1,0,0,0,0,0,0,1,0.020162645,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,3,-1,0.239616613,0,1.888888889,1.75,1.75,0.197186621,0.153144513,0.153144513,0.153144513,2,2,2,9,0,3,0,14,0.142857143,0.642857143,0,0.214285714,0,0,0.5625,706.7128205
calcite/core/src/main/java/org/apache/calcite/rel/metadata/RelMdExpressionLineage.java,Java,Calcite,16,4.266666667,9,10,9,10,0,1,0,0,1,0,0,0,0,0,0,1,0.033604409,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,0.333333333,-1,0.039936102,0,3,2.857142857,3.325396825,0.313178751,0.250031857,0.250031857,0.250031857,6,6,1,0,0,0,0,1,1,0,0,0,0,0,0,708.1666667
calcite/mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoAggregate.java,Java,Calcite,10.33333333,2.755555556,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0.010081323,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,1,-1,0.039936102,0,2,1.342896175,1.075136612,0.208785834,0.117518389,0.117518389,0.117518389,2,2,0,2,0,0,0,2,0,1,0,0,0,0,0.321428571,1509.5
calcite/mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoRules.java,Java,Calcite,8,2.133333333,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0.006720882,0,0,0,0,0.225663611,0.258984966,0.244335632,0,0,0,0,1.333333333,1,0.079872204,0,2.25,1.388888889,1.160818713,0.234884064,0.121543264,0.121543264,0.121543264,1,1,0,6,0,0,0,6,0,1,0,0,0,0,0,225
calcite/elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchRules.java,Java,Calcite,6.6,1.76,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0.006720882,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,1.666666667,1,0.079872204,0,2.4,1.948523207,1.914556962,0.250543001,0.170517507,0.170517507,0.170517507,1,1,0,1,0,0,0,1,0,1,0,0,0,0.173913043,0,1136.041667
calcite/elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchAggregate.java,Java,Calcite,8,2.133333333,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0.006720882,0,0,0,0,0.225663611,0.258984966,0,0,0,0,0,1.333333333,1,0.039936102,0,2.25,8.222222222,13.43650794,0.234884064,0.719536123,0.719536123,0.719536123,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.416666667,397
calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlParserUtil.java,Java,Calcite,6,1.6,4,6,4,6,0,0,0,0,0,0,0,0,0,1,0,1,0.020162645,0,0,0,0,0,0,0,0,0,2.297530722,0,2.666666667,1,0.079872204,0,-3.25,3.682539682,5.079365079,-0.339276981,0.322263283,0.322263283,0.322263283,4,4,1,3,0,7,0,11,0.090909091,0.272727273,0,0.636363636,0,0.166666667,0,80.5
calcite/linq4j/src/main/java/org/apache/calcite/linq4j/tree/Expressions.java,Java,Calcite,0.5,0.133333333,7,10,7,10,0,0,0,0,0,0,0,1,0,0,0,1,0.033604409,0,0,0,0,0,0,0,0.897220259,0,0,0,1.333333333,-1,0,0,2.25,1.107142857,1.071428571,0.234884064,0.096887345,0.096887345,0.096887345,5,5,0,1,0,0,0,1,0,1,0,0,0,0.061538462,0,572.0133333
calcite/linq4j/src/main/java/org/apache/calcite/linq4j/tree/Types.java,Java,Calcite,0,0,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0.006720882,0,0,0,0,0.225663611,0,0,0.897220259,0,0,0,2.666666667,1,0,0,1.5,1.75,1.635416667,0.156589376,0.153144513,0.153144513,0.153144513,1,1,0,1,1,0,0,2,0,0.5,0.5,0,0,0.307692308,0,1011.555556
calcite/linq4j/src/main/java/org/apache/calcite/linq4j/tree/DeterministicCodeOptimizer.java,Java,Calcite,0,0,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0.006720882,0,0,0,0,0,0.258984966,0.244335632,0,0,0,0,0.666666667,1,0,0,1.5,1,1,0.156589376,0.08751115,0.08751115,0.08751115,2,2,0,0,0,1,0,1,0,0,0,1,0,0.051587301,0.25,590.7581807
calcite/linq4j/src/main/java/org/apache/calcite/linq4j/Linq4j.java,Java,Calcite,0,0,4,5,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0.016802204,0,0.309736852,0,0,0,0,0,0,0,0,0,1.666666667,1,0,0,1.4,1.066666667,1.066666667,0.146150084,0.093345227,0.093345227,0.093345227,2,2,0,1,0,1,0,2,0,0.5,0,0.5,0,0,0,475.4424094
calcite/spark/src/main/java/org/apache/calcite/adapter/spark/SparkHandlerImpl.java,Java,Calcite,0,0,4,5,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0.016802204,0,0.309736852,0,0,0,0,0,0,0,0,0,2.333333333,1,0,0,1.571428571,1,1,0.164046013,0.08751115,0.08751115,0.08751115,1,1,0,3,0,0,0,3,0,1,0,0,0,0,0.125,537.1904762
calcite/core/src/main/java/org/apache/calcite/adapter/enumerable/RexToLixTranslator.java,Java,Calcite,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0.006720882,0,0.309736852,0,0,0,0,0,0,0,0,0,0.666666667,1,0,0,1.5,1,1,0.156589376,0.08751115,0.08751115,0.08751115,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.166666667,2
calcite/core/src/main/java/org/apache/calcite/adapter/java/ReflectiveSchema.java,Java,Calcite,0,0,1,2,2,4,0,0,0,0,1,0,1,1,0,0,0,1,0.013441764,0,0,0,0,0.225663611,0,0.244335632,0.897220259,0,0,0,7,0,0,0,1.19047619,1,1,0.124277282,0.08751115,0.08751115,0.08751115,2,1,1,0,0,0,0,1,1,0,0,0,0,0.333333333,0.714285714,330
calcite/core/src/main/java/org/apache/calcite/rel/externalize/RelJson.java,Java,Calcite,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.006720882,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0.875,1,1,0.091343802,0.08751115,0.08751115,0.08751115,1,1,1,2,0,0,0,3,0.333333333,0.666666667,0,0,0,0,0.7,546.1734143
calcite/core/src/main/java/org/apache/calcite/schema/impl/TableFunctionImpl.java,Java,Calcite,0,0,3,4,6,8,0,1,0,0,1,0,0,0,0,0,0,1,0.026883527,0,0.309736852,0,0,0.225663611,0,0,0,0,0,0,6,-1,0,0.209973753,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,8,4,0,1,0,0,0,1,0,1,0,0,0,0.166666667,0,241.5
calcite/core/src/main/java/org/apache/calcite/schema/impl/TableMacroImpl.java,Java,Calcite,0,0,1,2,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0.006720882,0,0,0,0,0.225663611,0,0.244335632,0,0,0,0,6,0,0,0,2,1,1,0.208785834,0.08751115,0.08751115,0.08751115,2,2,0,1,0,0,0,1,0,1,0,0,0,0.222222222,0.404761905,570
calcite/core/src/main/java/org/apache/calcite/interpreter/AggregateNode.java,Java,Calcite,0,0,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0.013441764,0,0,0,0,0.225663611,0,0,0,0,0,0,5,1,0,0,1.666666667,1,1,0.173988195,0.08751115,0.08751115,0.08751115,3,3,0,2,0,4,0,6,0,0.333333333,0,0.666666667,0,0.222222222,0.175,1116.599242
calcite/core/src/main/java/org/apache/calcite/util/DelegatingInvocationHandler.java,Java,Calcite,0,0,4,5,8,10,0,1,0,0,0,0,0,0,0,0,0,1,0.033604409,0,0.309736852,0,0,0,0,0,0,0,0,0,2.666666667,1,0,0,1.75,1,1,0.182687605,0.08751115,0.08751115,0.08751115,6,3,0,7,0,1,0,8,0,0.875,0,0.125,0,0,0.05,584.6666667
calcite/core/src/main/java/org/apache/calcite/util/ReflectUtil.java,Java,Calcite,0,0,1.333333333,2.333333333,4,7,0,0,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0,1,0.023523086,0,0,0,0,0.075221204,0,0,0.29907342,0,0.765843574,0,3.666666667,1,0,0,1.818181818,1,1,0.189805304,0.08751115,0.08751115,0.08751115,6,2,1,0,0,0,0,1,1,0,0,0,0,0.224637681,0.174603174,529.3
calcite/core/src/main/java/org/apache/calcite/util/BarfingInvocationHandler.java,Java,Calcite,0,0,9,10,9,10,0,0,0,0,1,0,0,0,0,0,0,1,0.033604409,0,0,0,0,0.225663611,0,0,0,0,0,0,1.666666667,1,0,0,2.2,1,1,0.229664418,0.08751115,0.08751115,0.08751115,8,8,1,2,0,0,0,3,0.333333333,0.666666667,0,0,0,0,0,759
calcite/core/src/main/java/org/apache/calcite/sql/parser/SqlAbstractParserImpl.java,Java,Calcite,0.421052632,0.112280702,1,2,3,6,0,0,0,0,1,0,0,1,0,0,0,1,0.020162645,0,0,0,0,0.225663611,0,0,0.897220259,0,0,0,6.333333333,1,0,0,1.842105263,1,1,0.192302742,0.08751115,0.08751115,0.08751115,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,505
calcite/core/src/main/java/org/apache/calcite/jdbc/CalcitePrepare.java,Java,Calcite,5.333333333,1.422222222,1,2,3,6,0,0,0,0,1,0,0,1,0,0,0,1,0.020162645,0,0,0,0,0.225663611,0,0,0.897220259,0,0,0,4,1,0,0,1.75,1,1,0.182687605,0.08751115,0.08751115,0.08751115,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.452380952,418.75
calcite/kafka/src/main/java/org/apache/calcite/adapter/kafka/KafkaTableFactory.java,Java,Calcite,0,0,4,5,8,10,0,1,0,0,0,0,0,0,0,0,0,1,0.033604409,0,0.309736852,0,0,0,0,0,0,0,0,0,4.666666667,1,0,0.104986877,1.571428571,1.092592593,1.027777778,0.164046013,0.095614034,0.095614034,0.095614034,7,3.5,2,2,0,1,0,5,0.4,0.4,0,0.2,0,0,0.583333333,1388.5
